processo_numero,latitude,longitude,ground_type,ground_amplitude,slope_degree,slope_percentage,danger_level,rain_day,rain_hour,elevation,distance_to_centroid,cluster
8039699321,-8.0126233,-34.9024076,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.1,62.0,1.6434151930801646,5
8066372022,-8.1354531,-34.9545501,A2,20 a 100m,10 a 30º,0 a 60%,Media,21.9,0.4,14.0,2.780220472727772,2
8058134622,-7.993732799999999,-34.9251928,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.7,25.0,0.975455647623909,0
8059084222,-7.9850545,-34.9301999,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.8,0.0,61.0,0.6495460856281776,7
8058985622,-7.9831015,-34.9215944,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.8,0.0,37.0,0.8819017176772316,0
8030744621,-8.110025799999999,-34.9567032,PV1,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,58.0,1.303952190800292,2
8060301322,-8.1239439,-34.952702,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.1,66.0,1.23881451063377,2
8037882521,-8.014467,-34.8964226,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,4.0,0.0,23.0,1.697989800384907,0
8081011621,-8.0121817,-34.953143,A2,0 a 40m,0 a 5º,0 a 15%,Media,1.5,0.0,21.0,2.4563811561938094,1
8057871722,-7.9764595,-34.9174021,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.1,47.0,1.0140469670071168,0
8086364421,-8.0092197,-34.95313,A2,20 a 100m,10 a 30º,0 a 60%,Media,5.4,0.5,28.0,1.9750695811966184,5
8035263621,-8.009922399999999,-34.892402,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.1,53.0,2.01443902238759,0
8058769122,-7.982264499999999,-34.9296572,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.8,1.5,61.0,1.0321990457726442,7
8057677622,-7.985009799999998,-34.9282226,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.1,41.0,0.980605733875974,0
8061000722,-8.1208537,-34.9395867,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,26.5,4.6,76.0,3.9148926316632355,4
8040027322,-7.9764595,-34.9174021,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,4.4,0.0,47.0,1.074762368839468,0
8071579021,-8.01557,-34.956489,A2,0 a 40m,0 a 5º,0 a 15%,Media,7.3,0.2,17.0,2.4523439356356387,1
8027891022,-7.9848035,-34.9278282,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.1,0.9,41.0,1.1043627542618752,0
8030981821,-8.0154844,-34.8997341,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,36.0,1.451703612376069,5
8030959221,-8.0092038,-34.8953788,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,9.6,1.0,45.0,1.6609891336141116,0
8069356721,-8.0105183,-34.9524605,A2,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.1,21.0,2.2496996354338576,5
8027541922,-8.126436,-34.9451454,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.1,0.3,36.0,1.0496041537552705,2
8021401022,-7.984403199999999,-34.931277,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,30.3,0.2,48.0,1.2779397744370344,7
8029863322,-8.016644099999999,-34.9086105,A2,20 a 100m,10 a 30º,0 a 60%,Media,1.7,0.1,42.0,1.0060416306591924,5
8006644322,-7.9850618,-34.928266,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.8,0.0,41.0,1.1160244189134263,0
8112204521,-7.988099999999999,-34.9268757,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.0,0.1,75.0,1.1361285429713899,7
8112201621,-7.988099999999999,-34.9268757,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.0,0.1,75.0,1.1361285429713899,7
8017893121,-8.0142427,-34.9009986,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,30.0,1.5697471472996993,5
8022763521,-8.014516,-34.9010377,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.2,30.0,1.6293952705393997,5
8064922421,-8.011449599999999,-34.9521562,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.2,0.2,21.0,2.186939022318958,5
8064903021,-8.011754999999999,-34.9519781,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.2,0.1,34.0,1.7508079182181933,5
8049485621,-8.0147691,-34.9615317,A2,0 a 40m,0 a 5º,0 a 15%,Media,1.1,0.0,19.0,2.739975578039264,1
8055070921,-8.0150467,-34.9556772,A2,0 a 40m,0 a 5º,0 a 15%,Media,2.6,0.3,18.0,2.490399289055394,1
8075200521,-7.9866274,-34.9220966,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,14.2,0.5,45.0,0.8919770198093873,0
8075182721,-7.986514399999999,-34.9222476,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,14.2,0.5,45.0,0.8960010320082756,0
8070238421,-7.9909874,-34.9280771,LVd4,0 a 40m,0 a 5º,0 a 15%,Media,13.4,0.8,31.0,0.9807032517002716,1
8071062721,-7.984922299999999,-34.9313256,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.3,48.0,0.7812194884235883,7
8043393221,-8.007997399999999,-34.9540086,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.6,60.0,1.9840876673828314,5
8043356021,-8.0203138,-34.9568472,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.1,20.0,2.4573582520747075,5
8043332321,-8.015806999999999,-34.9617974,A2,0 a 40m,0 a 5º,0 a 15%,Media,17.8,0.1,19.0,2.4906902194119858,1
8044050121,-8.0185465,-34.9590977,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.9,16.0,2.733142244389724,5
8043020121,-8.0185465,-34.9590977,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.6,16.0,2.7008838229982013,5
8070826321,-8.000344,-34.9157796,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,13.4,0.1,36.0,0.5196307490535419,0
8042796621,-8.0092197,-34.95313,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.9,28.0,2.027482314913185,5
8044280721,-8.0092197,-34.95313,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.1,28.0,2.0186164634814476,5
8042634621,-8.0092197,-34.95313,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,1.1,28.0,2.06241944294051,5
8042051021,-8.010395599999999,-34.9522451,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.5,0.4,28.0,1.9134676799866992,5
8000363421,-8.0048126,-34.9089606,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.1,43.0,1.2142790072902339,0
8042398021,-8.009462599999999,-34.9529903,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,1.9,28.0,2.29842135937597,5
8062333121,-7.9840044,-34.9282865,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,5.4,0.0,41.0,1.5942534421093268,4
8060415021,-7.988,-34.9265617,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.0,75.0,1.1534392711651154,7
8031578221,-8.0185465,-34.9590977,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,16.0,2.704520528994374,5
8055370221,-7.989225899999999,-34.9233662,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.5,0.1,40.0,0.88221695757531,0
8054336521,-7.987411,-34.9280032,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.2,47.0,0.9003240196845154,7
8035130621,-8.008290299999999,-34.9537559,A2,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.0,60.0,2.011614432091838,5
8070192222,-8.131758999999999,-34.951858,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.0,32.0,1.3061093980068907,2
8030653021,-8.0092197,-34.95313,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.4,28.0,1.9562928025745392,5
8030851721,-8.0082147,-34.9536302,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,60.0,1.9308417859122868,5
8050426021,-7.9881739,-34.9280621,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.4,0.1,46.0,0.962249330482858,7
8049176321,-7.9850545,-34.9301999,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.2,61.0,0.40527501728837,7
8031064921,-8.0185465,-34.9590977,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,16.0,2.6719541029840688,5
8044190821,-7.9833126,-34.930654,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.8,61.0,0.6366579854937705,7
8043367121,-7.9774989,-34.9168486,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.1,34.0,0.7947649700856906,0
8031098021,-8.007997399999999,-34.9540086,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.1,60.0,1.9575167618370808,5
8043295021,-7.9850545,-34.9301999,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.1,61.0,0.5402501273202263,7
8043958021,-7.9894225,-34.9281695,LVd4,0 a 40m,0 a 5º,0 a 15%,Media,19.0,2.7,46.0,1.9699535626242204,1
8043885221,-7.9840044,-34.9282865,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,19.0,0.4,41.0,1.5842031477811624,4
8044806921,-7.9844108,-34.9304761,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.9,0.0,61.0,0.7017324639037621,7
8037019521,-8.1361793,-34.9494434,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.9,0.1,38.0,1.0197823220669595,2
8043867421,-7.986999200000001,-34.9246531,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,19.0,0.4,42.0,1.573707593761846,4
8022096722,-8.126430299999999,-34.9477667,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.0,47.0,0.7339717915816804,2
8065703222,-8.1198226,-34.9397775,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.7,0.1,47.0,0.8648314261494907,2
8042986021,-7.983085,-34.9294809,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,17.8,0.2,61.0,1.536894289253296,4
8042926721,-7.987555200000001,-34.9282327,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.2,46.0,0.9117410614031147,7
8043731521,-7.989906700000001,-34.9280675,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,1.2,31.0,1.1655968226531563,0
8058555321,-8.126430299999999,-34.9477667,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.8,0.2,47.0,0.529785234217923,2
8034250821,-8.118395099999999,-34.9562286,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,2.3,0.0,83.0,2.689228041988716,4
8017477821,-8.0091111,-34.9549205,A2,20 a 100m,10 a 30º,0 a 60%,Media,6.7,0.1,36.0,1.8653099650092109,5
8043647421,-7.9909874,-34.9280771,LVd4,0 a 40m,0 a 5º,0 a 15%,Media,19.0,0.5,31.0,0.9090463732846646,1
8057688021,-8.128644699999999,-34.9511438,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,10.4,0.1,38.0,0.8295099379463498,2
8042538721,-7.9874752,-34.9281589,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.2,47.0,0.8585520028452568,7
8043567021,-7.979957099999999,-34.9151219,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.6,66.0,0.9783478946025754,7
8062047722,-8.1101109,-34.9494232,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,0.9,0.3,50.0,1.5425409861594983,4
8042523021,-7.985009799999998,-34.9282226,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.2,41.0,1.033241277173293,0
8042479021,-7.9894225,-34.9281695,LVd4,0 a 40m,0 a 5º,0 a 15%,Media,17.8,0.2,46.0,1.45449209067154,1
8043494321,-7.988352,-34.9286401,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.7,46.0,0.9514608130410989,7
8043490821,-7.9774989,-34.9168486,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.7,34.0,0.8244995789812744,0
8043472021,-7.9876855,-34.9289429,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.5,46.0,0.9306733371362409,7
8042577221,-7.979957099999999,-34.9151219,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.2,66.0,0.9541736027414836,7
8062726321,-8.116115599999999,-34.9579309,PV1,20 a 100m,10 a 30º,0 a 60%,Media,3.3,0.2,47.0,1.263172247078494,2
8043417921,-7.988352,-34.9288465,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,1.1,46.0,1.0707700449583681,7
8065675922,-8.1074729,-34.956337,PV1,20 a 100m,10 a 30º,0 a 60%,Media,4.7,0.1,38.0,1.4021901632026184,2
8038495521,-8.118907799999999,-34.9489506,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.6,0.2,74.0,1.6121572933327943,2
8032723621,-7.9873742,-34.9213321,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,1.6,45.0,1.2557760430879183,0
8035084421,-7.988,-34.9265617,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.1,75.0,1.1455858894621131,7
8031965621,-7.977739199999999,-34.9170425,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.0,34.0,0.7993800666279658,0
8069562422,-8.1306507,-34.9522693,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.1,0.0,51.0,0.7763413040431583,2
8030842821,-7.9937469,-34.9251038,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,25.0,0.9523490713464887,0
8035253021,-8.1173596,-34.9517537,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.1,51.0,0.664089191142248,2
8030924421,-7.9821023,-34.9291962,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,9.6,1.0,61.0,1.5686448856125088,4
8072086522,-8.0089543,-34.9166727,A2,20 a 100m,10 a 30º,0 a 60%,Media,1.5,0.2,41.0,0.6825573115143571,5
8021771222,-8.104324499999999,-34.9510178,PV1,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.2,49.0,1.2428453275484022,2
8071219122,-8.0143307,-34.9108574,A2,20 a 100m,10 a 30º,0 a 60%,Media,49.1,1.1,65.0,2.5331720997935685,5
8030853021,-7.9909874,-34.9280771,LVd4,0 a 40m,0 a 5º,0 a 15%,Media,9.6,0.2,31.0,1.2090149278373437,1
8030866421,-7.985396,-34.9304958,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,61.0,0.3674423262792229,7
8030750621,-7.989993,-34.9272981,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.4,31.0,0.8469971947607282,0
8021403322,-8.1263556,-34.9408466,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,30.3,0.2,41.0,1.3375457635636245,2
8034536921,-8.0033482,-34.9148006,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,16.3,0.6,25.0,0.8441988715130937,0
8031039421,-7.983028600000001,-34.9301618,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.9,61.0,0.5257497528081333,7
8034203021,-7.9964507,-34.9224142,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.0,33.0,0.7932360304629503,0
8063394222,-8.105861299999999,-34.9621389,PV1,20 a 100m,10 a 30º,0 a 60%,Media,14.2,1.8,27.0,2.1619428183780522,2
8030415221,-7.984116900000001,-34.931205,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.6,61.0,0.4086087900313643,7
8031899321,-7.9859047,-34.9308089,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,43.0,1.1186309771570446,7
8030595021,-7.988,-34.9265617,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.4,75.0,1.0122347386760022,7
8062357622,-8.1090434,-34.950551,PV1,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.2,50.0,1.1598685112821516,2
8034724021,-7.9904343,-34.9282065,LVd4,0 a 40m,0 a 5º,0 a 15%,Media,3.0,0.0,31.0,1.5041610793558415,1
8018133021,-7.9850618,-34.928266,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,41.0,0.9591505546319355,0
8017601021,-7.9872335,-34.9274135,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,47.0,0.7809010428162572,7
8059501222,-8.1081281,-34.9494868,PV1,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.2,35.0,1.4953562392294992,2
8060952422,-8.1056098,-34.95308900000001,PV1,20 a 100m,10 a 30º,0 a 60%,Media,26.5,1.5,74.0,2.2544686905790154,2
8069623322,-8.1046511,-34.9523797,PV1,20 a 100m,10 a 30º,0 a 60%,Media,15.6,1.6,74.0,2.1529484818911944,2
8053208122,-8.0264518,-34.925699,AGUA,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.2,37.0,1.0209848901869325,5
8068767122,-8.1043223,-34.951049,PV1,20 a 100m,10 a 30º,0 a 60%,Media,8.0,0.0,49.0,1.1929716898943743,2
8068488522,-8.1043223,-34.951049,PV1,20 a 100m,10 a 30º,0 a 60%,Media,8.0,0.4,49.0,1.1537873271349413,2
8054100022,-8.0280106,-34.9220213,AGUA,20 a 100m,10 a 30º,0 a 60%,Media,4.1,0.1,27.0,1.38701330581334,5
8053669922,-8.0130757,-34.9132892,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.7,55.0,1.011307939656835,5
8056780822,-8.107518899999999,-34.9543741,PV1,20 a 100m,10 a 30º,0 a 60%,Media,35.6,0.4,69.0,2.1161692034173827,2
8057283822,-8.1062533,-34.9613011,PV1,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.6,49.0,1.2690597919481146,2
8050387421,-8.1365967,-34.9531721,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.4,0.1,25.0,2.2870448713946447,2
8031929021,-8.1169822,-34.9514882,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,51.0,0.5802564630544841,2
8052748222,-8.0265206,-34.9256595,AGUA,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.5,37.0,1.010430480251134,5
8055773822,-8.107939,-34.9490872,PV1,20 a 100m,10 a 30º,0 a 60%,Media,83.0,7.5,35.0,2.471821238950875,6
8055614722,-8.1056644,-34.952807,PV1,20 a 100m,10 a 30º,0 a 60%,Media,83.0,5.2,74.0,2.779021974573383,6
8034346521,-8.126446099999999,-34.9480138,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.1,40.0,0.8814295570997708,2
8041734522,-8.0280768,-34.9235773,AGUA,20 a 100m,10 a 30º,0 a 60%,Media,0.3,0.0,16.0,2.0223660230801186,5
8021462022,-8.0061311,-34.9211465,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.2,47.0,0.9074544146721842,7
8029476022,-8.0265206,-34.9256595,AGUA,20 a 100m,10 a 30º,0 a 60%,Media,6.8,1.4,37.0,1.1808102448574833,5
8029391422,-8.0264518,-34.925699,AGUA,20 a 100m,10 a 30º,0 a 60%,Media,6.8,0.6,37.0,0.9069670756373468,5
8033746021,-8.1352484,-34.9512653,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,10.3,0.2,15.0,2.1556987725304944,2
8071409721,-8.1043223,-34.951049,PV1,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.3,49.0,1.1618676492630389,2
8042696121,-8.1067901,-34.9540577,PV1,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.9,55.0,1.3119921500632017,2
8038798821,-8.109207999999999,-34.9489949,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.3,0.2,50.0,0.5888322493877793,2
8030678321,-8.1081939,-34.9623794,PV1,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,49.0,1.2839674265304737,2
8030752921,-8.1071126,-34.9500606,PV1,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.4,63.0,1.4340889174856177,2
8071131722,-8.1128019,-34.9459661,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,49.1,4.0,52.0,2.3584135072622496,6
8035163121,-8.122929,-34.9551361,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.0,57.0,0.8811357431776641,2
8067354522,-8.107825499999999,-34.9493734,PV1,20 a 100m,10 a 30º,0 a 60%,Media,0.7,0.2,35.0,1.5341782944161395,2
8029141822,-8.1185542,-34.9424592,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,6.8,0.1,26.0,1.5728195012866955,2
8031150221,-8.1185542,-34.9424592,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,26.0,1.60377561378254,2
8031227521,-8.1245795,-34.941316,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,70.0,1.5440049197480952,2
8033733521,-8.1139818,-34.9488643,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,10.3,0.2,81.0,2.020026844892358,2
8049421821,-8.1260415,-34.9512934,LVd2,0 a 40m,0 a 5º,0 a 15%,Media,1.1,0.0,28.0,2.6281405654416528,1
8052441621,-8.1289205,-34.9458192,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.4,0.1,35.0,1.1163652222542149,2
8069447022,-8.1230506,-34.9517461,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,8.1,0.0,32.0,1.1570196946242202,2
8063482922,-8.005963,-34.8927876,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,14.2,0.5,10.0,2.0844446209924157,0
8057414522,-8.008517399999999,-34.8913824,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.5,25.0,1.5838063595306868,0
8057367722,-8.0070573,-34.8950347,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.9,42.0,1.3746666871707078,0
8056016622,-8.008517399999999,-34.8913824,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,83.0,1.8,25.0,2.78702161730567,3
8052913322,-8.008517399999999,-34.8913824,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.5,25.0,1.6612237372104628,0
8067283022,-8.1254321,-34.9545275,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,0.7,0.0,32.0,2.3002632075237197,4
8067280122,-8.1254321,-34.9545275,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,0.7,0.0,32.0,2.3002632075237197,4
8069846222,-8.1230506,-34.9517461,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,15.6,0.0,32.0,1.1678262439811276,2
8053270021,-8.1254268,-34.9490143,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.9,0.1,40.0,0.8768404680898672,2
8113297721,-8.008517399999999,-34.8913824,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.2,0.3,25.0,1.6239693604725811,0
8113295421,-8.008517399999999,-34.8913824,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.2,0.3,25.0,1.6239693604725811,0
8068623022,-8.1288616,-34.9505858,LVd2,0 a 40m,0 a 5º,0 a 15%,Media,8.0,0.2,38.0,2.535967168482111,1
8044198921,-8.008517399999999,-34.8913824,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.3,25.0,1.6432500346207464,0
8046333021,-8.008517399999999,-34.8913824,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,5.0,0.2,25.0,1.6105680842096022,0
8033599721,-8.0050409,-34.8960522,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,10.3,0.5,31.0,1.2248254491340025,0
8068574922,-8.130646,-34.95228,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,8.0,0.2,51.0,0.5270666151818887,2
8031310021,-8.0060502,-34.8927633,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.2,10.0,2.1090933276098625,0
8071577522,-8.1256697,-34.9461801,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,14.5,0.2,47.0,0.5633966949464266,2
8032405421,-8.1310572,-34.9406263,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.2,0.3,57.0,0.9463800985977056,2
8050701021,-8.1256697,-34.9461801,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.1,47.0,0.6709136809774877,2
8031760521,-8.1169822,-34.9514882,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.2,51.0,0.5546699424275958,2
8032400221,-8.1289205,-34.9458192,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.2,0.3,35.0,1.0371766817714922,2
8035091021,-8.122929,-34.9551361,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.1,57.0,0.8574741235569593,2
8071208022,-8.126430299999999,-34.9477667,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,49.1,2.2,47.0,2.4820609651357852,2
8071225122,-8.1235395,-34.9530094,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,49.1,1.1,66.0,2.349526282102351,2
8071232822,-8.122229599999999,-34.9540493,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,49.1,1.1,69.0,2.4389724100276986,2
8060208322,-8.118470499999999,-34.9496416,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.2,50.0,0.615864612492699,2
8018507821,-8.1354531,-34.9545501,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,14.0,2.7286648541056833,2
8048958821,-8.117901699999999,-34.9494248,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.1,50.0,0.4794438946973952,2
8048949921,-8.1131155,-34.9457673,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.1,17.0,2.0414606300768354,2
8048761021,-8.1285103,-34.9512076,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.0,38.0,0.977863123620132,2
8014904022,-8.1208537,-34.9395867,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,1.8,0.0,76.0,2.130405283983925,4
8058606522,-8.123123699999999,-34.9533591,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.8,0.4,66.0,1.2105501819420186,2
8075222722,-8.013068,-34.9124721,A2,20 a 100m,10 a 30º,0 a 60%,Media,23.2,0.3,65.0,1.53725070819074,5
8078165422,-8.083056,-34.9695733,PV1,20 a 100m,5 a 30º,0 a 60%,Media,8.7,0.3,23.0,5.399933883407801,2
8081578422,-8.0090679,-34.911603,A2,20 a 100m,10 a 30º,0 a 60%,Media,5.3,0.1,48.0,0.7897026254677929,5
8058624322,-8.0850232,-34.9706906,PV1,20 a 100m,5 a 30º,0 a 60%,Media,19.8,0.4,59.0,5.222534939712651,2
8074488322,-8.0114639,-34.914992,A2,20 a 100m,10 a 30º,0 a 60%,Media,15.2,0.0,68.0,1.553958488773452,5
8056967022,-8.1189904,-34.9499022,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,12.7,1.0,74.0,1.6608764145731154,2
8063611322,-8.0129373,-34.9153481,A2,20 a 100m,10 a 30º,0 a 60%,Media,14.2,0.3,53.0,0.7092688928002158,5
8059960722,-8.0169824,-34.9098584,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.0,19.0,1.844921094736993,5
8061194622,-8.0173807,-34.9114845,A2,20 a 100m,10 a 30º,0 a 60%,Media,26.5,0.3,26.0,1.5890202863152585,5
8048410221,-8.1159315,-34.9516737,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.1,0.2,70.0,1.3704420339293286,2
